conflict,land,agrtit,anymitiguse,fenc,ntwh,gdan,lgtn,scrd,cley,dp,dw,elev,fc1km,fc3km,lvstkown,grzlvstkhouse,grzcattlehouse,grzgoathouse,grzlvstkforest,hht,pctmen,gender,age,ncrop,rice,soya,cotton,channa,wheat,crmgen,crfenc,crntwh,crgdan,crlgtn,crscrd,crbush,lpmgen,lpfenc,lpntwh,lpgdan,lplgtn,lpscrd,lpcley,yrsofarming,crincmloss,lpincmloss,lessrain,morerain,partcommact,localofffence,localofflight,localofftrench,conflhhtask,conflfuel,conflcrops,confldomes,conflwater,jvcarn,jvherb,fbcarn,fbherb,mrcarn,mrherb,apcarn,apherb,mycarn,myherb,jncarn,jnherb,jlcarn,jlherb,agcarn,agherb,spcarn,spherb,occarn,ocherb,nvcarn,nvherb,dccarn,dcherb,migrtnstatus,chldatndschl,obtainwood,obtaingraze,obtainntfp,intrctfd,faceconflfd,fdfuel,fdgraze,valutgr,valulprd,valupig,valuchtl,valunlgi,valusmbr,crpig,crchtl,crnlgi,crsmbr,lplprd,lptgr,rptgovcr,rptgovlp,rptgovpig,rptgovchtl,rptgovnlgi,rptgovsmbr,rptgovlprd,rptgovtgr,Ilm,less8m,totwelvem,abvtwelvem,Ilf,less8f,totwelvef,abvtwelvef,highschledu,crhh,lphh,cattleown,bufflown,goatown,comprec,Il,less8,totwelve,abvtwelve,imppa,chngpa,obtainres,freqres,conflyear,fdaccess
1,2,0,1,1,1,0,0,0,0,1.116773,3.984077,0.245693506,98.55108053,99.19082376,4,4,4,0,1,2,50,1,45,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,33,10000,NA,1,1,0,1,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,1,0,1,NA,NA,NA,NA,1,1,1,0,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,1,0,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,2,0,10,0
1,2,1,1,1,0,0,0,0,0,0.82655,4.125602,0.245693506,98.56694363,99.15498333,6,6,6,0,1,6,50,1,32,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,10000,NA,0,1,0,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3,0,1,0,1,3,0,0,1,1,0,6,0,0,0,4,3,1,0,1,0,3,1,10,0
1,2,1,1,1,1,0,0,1,0,0.704872,4.186603,0.245693506,98.56694578,99.16417406,2,2,2,0,1,3,66.66666667,1,35,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,20,50000,NA,1,1,0,1,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,2,0,0,1,1,0,0,0,1,0,2,0,0,0,3,3,0,0,1,0,3,1,10,0
1,4,1,1,0,1,1,0,1,0,0.396311,4.45173,0.245693506,98.56694349,99.20145387,10,6,6,0,1,4,25,1,40,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,0,1,2,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,NA,NA,1,NA,NA,0,3,0,0,2,1,0,0,0,1,0,6,0,4,0,2,4,0,0,1,1,5,1,10,3
1,7,1,1,1,1,1,1,1,0,0.418057,4.756777,0.245693506,98.70476997,98.95871247,8,6,6,0,1,4,50,1,40,4,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,0,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,NA,1,NA,NA,1,1,0,1,0,1,0,1,0,2,1,1,6,0,2,1,2,0,2,0,1,1,6,1,10,3
1,2,1,1,0,1,0,0,0,0,10.5525,0.295677,0.245693506,66.25895296,52.72295943,6,2,2,0,1,5,60,1,45,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,0,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,0,2,0,1,0,0,0,2,1,0,2,0,4,0,2,0,2,0,1,1,0,0,10,2
1,4,1,1,1,1,0,0,0,0,10.430242,0.472922,0.188025362,69.71349991,56.12914222,2,2,2,0,1,6,66.66666667,0,60,4,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25,10000,NA,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,0,NA,0,1,0,2,0,1,0,0,0,2,1,1,2,0,0,0,2,0,2,0,1,0,2,1,10,0
0,0,NA,0,0,0,0,0,0,0,10.857882,0.874161,0.188025362,76.41244904,58.38920203,2,2,2,0,1,6,50,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,0,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,0,0,0,1,0,0,0,NA,NA,2,0,0,NA,0,4,0,0,1,1,1,1,NA,2
0,0,NA,0,0,0,0,0,0,0,10.521275,0.543642,0.188025362,76.74053388,64.78389097,0,0,0,0,NA,5,20,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,0,1,NA,NA,NA,1,0,0,0,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,0,2,NA,NA,0,0,0,NA,0,1,2,0,1,1,0,0,NA,0
1,8,1,1,1,0,0,0,0,0,12.814742,0.106972,0.188025362,10.70450636,28.44599321,5,5,5,0,1,4,50,1,30,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,30000,NA,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,0,NA,0,0,1,1,0,1,0,1,0,2,1,1,5,0,0,0,1,1,2,0,1,1,3,1,10,0
1,4,1,1,1,1,0,0,1,0,13.017718,0.09273,0.188025362,7.149476123,26.54677159,0,0,0,0,NA,6,83.33333333,0,39,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,50,11500,NA,1,1,1,1,1,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,NA,NA,NA,NA,1,0,0,1,0,0,1,0,1,NA,NA,1,NA,NA,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,1,2,0,0,1,1,0,10,0
0,0,NA,0,0,0,0,0,0,0,12.172015,0.284427,0.188025362,1.759869136,13.15036561,0,0,0,0,NA,5,60,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,1,NA,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,1,0,0,0,1,1,NA,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,3,0,1,0,3,0,6,NA,NA,0,0,0,NA,2,0,6,0,0,1,0,0,NA,0
0,0,NA,0,0,0,0,0,0,0,11.377598,0.166417,0.201105187,2.514201093,18.06274294,0,0,0,0,NA,5,40,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,NA,NA,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,3,0,0,0,1,0,0,0,NA,NA,0,0,0,NA,0,4,0,0,1,1,0,0,NA,NA
0,0,NA,0,0,0,0,0,0,0,12.152625,0.241721,0.201105187,1.79576557,13.26753166,0,0,0,0,NA,2,50,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,1,1,1,0,NA,NA,NA,NA,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2,0,0,1,0,0,2,NA,NA,0,0,0,NA,0,1,2,0,1,1,0,0,NA,0
0,0,NA,0,0,0,0,0,0,0,12.174663,0.282388,0.201105187,1.743658192,13.10782034,0,0,0,0,NA,6,66.66666667,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,2,NA,NA,0,0,0,NA,0,2,1,1,0,1,5,1,NA,4
0,0,NA,0,0,0,0,0,0,0,12.153093,0.245241,0.201105187,1.798084836,13.2746468,0,0,0,0,NA,3,66.66666667,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,4,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,1,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,2,NA,NA,0,0,0,NA,0,0,2,0,1,1,0,0,NA,0
1,10,1,1,1,0,0,1,0,0,9.333134,0.451881,0.201105187,4.583029499,25.66147805,35,35,34,1,1,8,37.5,1,22,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,18,25000,20000,1,1,1,1,1,1,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,NA,1,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,1,1,0,3,0,0,1,0,0,3,1,1,34,0,1,1,1,1,3,0,1,1,3,0,10,4
1,2,1,1,1,1,0,1,1,0,9.282249,0.41949,0.209255278,4.703857031,26.21016449,3,3,1,0,1,8,50,1,59,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,50,5000,NA,1,1,1,3,3,3,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,NA,NA,NA,1,NA,0,3,1,0,1,0,2,0,3,1,1,1,2,0,1,1,3,3,0,1,1,0,0,60,1
1,3.5,1,1,1,1,1,1,1,0,9.190597,0.386839,0.209255278,4.549108762,27.10205424,11,11,5,0,1,6,33.33333333,1,25,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,15000,NA,1,1,0,1,1,NA,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,NA,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,1,0,0,0,1,1,0,5,6,0,0,1,0,1,0,1,1,5,1,10,5
1,3,1,1,1,1,0,1,1,0,9.229459,0.396345,0.209255278,4.630020787,26.73328395,6,6,6,0,1,3,66.66666667,1,38,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,30,15000,NA,1,1,0,1,1,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,2,0,0,1,1,0,3,1,0,6,0,0,0,1,1,3,0,1,1,1,1,30,0
1,0,NA,1,1,1,0,0,0,0,9.16861,0.413619,0.209255278,4.584460362,27.1233333,34,34,4,25,1,4,50,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,1,1,1,1,0,1,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,1,0,1,1,0,0,1,2,0,1,4,5,25,0,1,1,0,2,1,1,1,1,10,2
1,5,1,1,1,0,0,1,1,0,5.264667,0.16626,0.209255278,27.78359177,68.07456816,8,8,8,0,1,2,50,1,39,2,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,12,30000,15000,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,NA,0,NA,0,NA,0,2,2,1,0,1,1,0,4,1,1,8,0,0,0,0,3,3,1,0,1,5,1,10,4
1,1,1,1,1,1,0,1,1,0,5.291661,0.186262,0.223472361,28.76507783,67.71733852,4,4,4,0,1,2,50,1,61,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,45,10000,15000,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,NA,0,0,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,0,NA,1,0,0,0,2,3,0,0,0,1,1,4,0,0,1,3,3,0,0,0,1,6,1,10,5
1,3,1,1,1,1,0,1,1,0,5.273462,0.167091,0.223472361,28.88125892,67.96690237,2,2,2,0,1,4,50,1,37,2,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.5,10000,NA,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,1,0,1,0,1,0,2,1,0,2,0,0,0,1,2,2,0,0,1,7,1,10,6
1,0,NA,0,0,0,0,0,0,0,5.246184,0.138283,0.223472361,29.10063203,68.33787251,0,0,0,0,NA,6,33.33333333,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,4,4,4,0,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,0,2,0,0,0,0,0,1,1,2,2,0,0,1,0,0,40,4
1,0,NA,0,0,0,0,0,0,0,5.255556,0.140196,0.223472361,30.32561223,68.21102609,1,0,0,0,NA,4,50,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,2,0,0,0,0,1,0,0,2,2,0,1,1,2,1,NA,1
1,5,1,1,0,1,0,0,0,0,5.251824,0.134914,0.223472361,31.29503107,68.26445288,3,3,3,0,0,5,80,1,21,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,10,NA,3000,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,NA,NA,1,1,0,0,1,0,0,1,0,0,NA,NA,1,NA,0,0,2,0,0,2,1,0,3,1,1,3,0,0,0,0,2,3,0,NA,1,0,0,10,0
1,6,1,1,1,1,1,1,1,1,3.43536,0.45126,0.223472361,29.34861434,58.48430942,2,2,2,0,1,4,75,1,25,2,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,NA,15000,NA,1,1,0,1,1,NA,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,0,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,3,0,1,2,0,0,3,1,0,2,0,0,1,2,3,3,0,1,1,4,1,10,4
1,5,1,1,1,1,0,1,0,0,3.393398,0.43601,0.203278459,28.97127346,58.31351763,2,2,2,0,0,5,60,1,28,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,50,45000,NA,0,NA,NA,1,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,NA,NA,1,NA,1,1,1,0,1,1,1,0,2,1,1,2,0,0,0,2,2,2,0,0,1,4,1,10,0
1,3,1,1,1,1,1,0,1,1,3.322058,0.502246,0.203278459,31.01563818,59.41071494,8,8,5,0,1,10,70,1,51,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,50,NA,NA,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,NA,NA,1,0,0,0,0,1,1,1,1,NA,NA,NA,NA,1,0,2,3,0,1,1,2,0,5,1,1,5,0,0,0,1,3,5,0,0,1,1,1,50,0
1,6.5,1,1,0,0,0,1,1,0,3.769325,0.274626,0.203278459,12.73656933,52.30625446,2,2,2,0,1,5,60,1,50,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20,20000,NA,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,0,1,2,0,1,2,2,0,4,1,0,2,0,0,0,1,3,4,0,1,0,5,1,10,6
1,3,1,1,1,1,0,1,0,0,3.780288,0.238263,0.203278459,12.76897654,52.61727747,2,2,2,0,1,3,66.66666667,1,22,3,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,20,NA,NA,1,0,0,1,1,1,1,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,1,0,1,1,NA,1,NA,NA,2,0,2,0,1,0,0,0,2,1,0,2,0,0,0,3,0,2,0,1,1,1,1,40,3
1,3,1,1,0,1,0,1,0,1,3.753876,0.199892,0.203278459,13.5670884,53.05645193,5,5,2,0,1,7,57.14285714,0,35,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,50,NA,NA,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,1,0,1,0,1,0,2,1,0,2,3,0,0,1,2,2,0,1,1,1,1,10,3
1,6.5,1,1,0,0,0,1,0,0,9.480782,1.31225,0.203278459,58.48603812,61.8897881,9,9,4,0,1,6,66.66666667,1,25,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50,NA,NA,1,1,0,1,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,1,1,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1,1,1,2,1,0,0,2,1,0,4,5,0,0,2,2,1,1,0,NA,3,1,10,0
0,5,1,0,0,0,0,0,0,0,9.558268,1.334592,0.226784061,58.40347277,60.78547682,0,0,0,0,NA,5,60,1,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,4,0,0,1,0,5,NA,NA,0,0,0,NA,0,0,1,4,1,1,3,1,NA,0
0,0,NA,0,0,0,0,0,0,0,10.051575,0.877527,0.226784061,55.28478655,52.25249749,0,0,0,0,NA,5,40,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,3,0,4,NA,NA,0,0,0,NA,0,1,4,0,1,1,1,1,NA,0
0,0,NA,0,0,0,0,0,0,0,9.273155,1.19505,0.226784061,59.1912822,65.24591309,0,0,0,0,NA,5,60,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,2,0,2,NA,NA,0,0,0,NA,1,0,2,0,1,1,3,1,NA,1
NA,0,NA,0,0,0,0,0,0,0,9.299469,1.0861,0.226784061,54.0284989,66.42290017,NA,NA,NA,NA,NA,5,60,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA
0,0,NA,0,0,0,0,0,0,0,9.327271,0.937137,0.226784061,46.89997516,68.26389774,0,0,0,0,NA,5,60,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,NA,NA,0,0,0,NA,0,2,0,0,1,1,0,0,NA,3
1,1,1,0,0,0,0,0,0,0,12.050979,0.377168,0.226784061,15.59091128,22.90928191,3,3,3,0,1,7,71.42857143,1,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,NA,NA,1,1,0,4,4,4,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,NA,1,NA,NA,0,3,0,0,1,2,0,0,0,1,0,3,0,0,0,1,5,0,0,1,1,1,1,36,2
1,3,1,0,0,0,0,0,0,0,12.112443,0.36771,0.208364505,15.75320084,22.93959855,17,17,0,13,0,2,50,1,21,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4000,NA,1,1,0,5,5,5,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,NA,1,NA,NA,0,1,3,0,0,0,1,0,4,1,0,0,4,13,0,0,1,4,0,1,1,4,0,10,2
0,0,NA,0,0,0,0,0,0,0,12.012284,0.349755,0.208364505,15.40436635,22.82770447,0,0,0,0,NA,5,60,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,1,0,1,1,1,0,2,NA,NA,0,0,0,NA,1,3,2,0,1,1,1,1,NA,0
